場名,場コード,開催日,レース,枠,登録番号,級別,氏名,F数,L数,平均ST,全国勝率,全国2連率,全国3連率,当地勝率,当地2連率,当地3連率,モーターNo,モーター2連率,モーター3連率,ボートNo,ボート2連率,ボート3連率,1日目成績,2日目成績,3日目成績,4日目成績,5日目成績,6日目成績,支部,出身,年齢,締切時刻,節名,企画名,日目
平和島,04,20260729,12R,5,5174,B2,川井　　　萌,1,0,0.19,5.37,28.05,52.44,6.80,50.00,80.00,47,40.91,54.55,19,33.33,51.85,8R/5/.19/5,4R/4/.17/4 11R/1/.21/1,6R/3/.16/2,2R/2/.18/3 9R/6/.24/3,5R/2/.33/4,,静岡,静岡,24,17:45,マクール杯 ヴィーナスシリーズ第９戦,準優勝戦,５日目
平和島,04,20260729,12R,6,4419,A2,原　　加央理,0,0,0.16,5.77,38.04,59.78,6.90,60.00,80.00,23,39.13,78.26,45,40.91,40.91,1R/4/.21/2 6R/2/.23/1,12R/6/.19/6,3R/3/.16/2 8R/1/.02/2,3R/5/.10/3 9R/2/.22/4,6R/1/.13/2,,埼玉,埼玉,38,17:45,マクール杯 ヴィーナスシリーズ第９戦,準優勝戦,５日目
津,09,20260729,1R,1,4311,A1,岡村　　　仁,1,0,0.15,6.62,49.55,66.67,7.16,73.68,78.95,21,40.52,57.76,56,42.37,60.17,7R/2/.22/2 11R/4/.15/4,6R/3/.22/4,,,,,大阪,大阪,42,10:08,熱いぜ！夏男大集合,ツッキーレース,
津,09,20260729,1R,2,4723,B1,寺島　　吉彦,0,0,0.17,4.68,30.67,37.33,3.39,16.13,29.03,13,34.58,49.53,16,40.94,57.48,1R/5/.19/3 8R/1/.06/2,2R/6/.15/4,,,,,東京,福島,40,10:08,熱いぜ！夏男大集合,ツッキーレース,
津,09,20260729,1R,3,4113,B1,木村　　浩士,0,0,0.18,4.61,22.58,40.86,6.31,43.75,75.00,54,27.08,44.79,68,25.81,38.71,2R/4/.15/2 9R/3/.20/3,7R/1/.20/6,,,,,群馬,群馬,45,10:08,熱いぜ！夏男大集合,ツッキーレース,
津,09,20260729,1R,4,4068,B1,幸田　　智裕,0,0,0.17,4.84,22.43,49.53,4.29,17.78,35.56,14,26.27,41.53,35,22.58,36.56,5R/5/.19/4,1R/2/.11/2 7R/6/.12/5,,,,,静岡,静岡,46,10:08,熱いぜ！夏男大集合,ツッキーレース,
津,09,20260729,1R,5,5321,B1,一色　　颯輝,1,0,0.20,5.01,33.78,47.30,3.04,4.35,17.39,41,43.20,61.60,24,34.06,44.93,8R/3/.11/4,5R/3/.13/2,,,,,愛知,愛知,24,10:08,熱いぜ！夏男大集合,ツッキーレース,
津,09,20260729,1R,6,3852,B1,澤　　　大介,0,0,0.21,4.52,22.22,41.98,5.13,28.95,49.12,43,25.86,38.79,31,38.24,59.80,2R/1/.16/1 8R/5/.13/6,4R/2/.15/1,,,,,三重,三重,53,10:08,熱いぜ！夏男大集合,ツッキーレース,
津,09,20260729,2R,1,3637,B1,齋藤　　和政,0,0,0.18,4.08,21.11,35.56,4.65,27.08,39.58,19,19.55,45.11,53,26.80,42.27,5R/4/.29/5,1R/5/.10/6 10R/3/.02/5,,,,,愛知,愛知,55,10:14,熱いぜ！夏男大集合,予選,
津,09,20260729,2R,2,5185,B1,加藤　　優弥,1,0,0.13,4.88,30.11,45.16,2.14,0.00,0.00,69,20.48,34.94,40,36.11,55.56,3R/5/.17/5,1R/3/.12/4 6R/6/.23/5,,,,,福井,福井,26,10:14,熱いぜ！夏男大集合,予選,
津,09,20260729,2R,3,4487,B1,三原　　　司,0,0,0.18,4.85,24.72,46.07,5.00,14.29,57.14,40,44.17,60.00,66,33.03,55.05,4R/1/.06/1 9R/5/.20/5,9R/6/.45/6,,,,,福岡,福岡,40,10:14,熱いぜ！夏男大集合,予選,
津,09,20260729,2R,4,4491,B1,田中　　　堅,0,0,0.20,4.21,22.22,35.35,5.11,21.05,52.63,61,30.65,45.16,12,30.58,40.50,1R/6/.17/4 10R/3/.14/5,5R/5/.21/3,,,,,群馬,群馬,39,10:14,熱いぜ！夏男大集合,予選,
津,09,20260729,2R,5,4663,B2,籾山　　佳岳,1,0,0.16,5.60,36.76,54.41,5.43,28.57,53.57,26,27.72,48.51,51,27.27,45.45,1R/4/.21/1 9R/6/.25/6,4R/1/.16/3,,,,,愛知,愛知,43,10:14,熱いぜ！夏男大集合,予選,
津,09,20260729,2R,6,5424,B2,熊倉　　幹太,0,0,0.22,1.34,0.00,0.00,0.00,0.00,0.00,64,34.85,50.00,23,31.68,43.56,,6R/4/.20/6,,,,,東京,東京,24,10:14,熱いぜ！夏男大集合,予選,
津,09,20260729,3R,1,3475,B1,橋本　　久和,0,0,0.19,5.24,33.33,44.83,5.97,41.67,66.67,18,34.29,52.38,14,23.08,40.66,5R/6/.17/2 11R/2/.17/3,2R/3/.23/6,,,,,群馬,群馬,56,10:20,熱いぜ！夏男大集合,予選,
津,09,20260729,3R,2,4434,A2,田中　　辰彦,0,0,0.16,6.09,46.73,59.81,6.29,47.06,64.71,62,30.47,42.97,64,25.00,44.23,8R/6/.11/3,1R/1/.13/1,,,,,広島,広島,40,10:20,熱いぜ！夏男大集合,予選,
津,09,20260729,3R,3,4489,B1,岩川　　仁士,0,0,0.15,5.30,34.78,51.30,4.94,29.41,44.12,66,27.83,37.39,11,37.01,54.33,4R/6/.10/6,3R/4/.11/5 8R/1/.10/1,,,,,大阪,大阪,39,10:20,熱いぜ！夏男大集合,予選,
津,09,20260729,3R,4,4023,B1,柴田　　友和,0,0,0.17,4.00,19.57,32.61,2.94,5.88,23.53,46,33.58,44.03,17,34.15,48.78,1R/3/.34/5 7R/5/.27/6,2R/5/.18/2,,,,,福岡,福岡,48,10:20,熱いぜ！夏男大集合,予選,
津,09,20260729,3R,5,4074,A1,柳沢　　　一,0,0,0.13,6.64,51.11,68.15,5.40,26.67,46.67,39,43.90,56.91,48,26.85,42.59,3R/6/.13/3 12R/3/.11/4,9R/2/.31/1,,,,,愛知,愛知,45,10:20,熱いぜ！夏男大集合,予選,
津,09,20260729,3R,6,4155,A2,長野　壮志郎,0,0,0.16,6.14,46.28,63.64,0.00,0.00,0.00,15,35.78,53.21,55,25.69,47.71,1R/1/.29/2 11R/3/.17/5,9R/5/.32/2,,,,,福岡,福岡,45,10:20,熱いぜ！夏男大集合,予選,
津,09,20260729,4R,1,4151,B1,下河　　誉史,0,0,0.19,4.75,25.00,45.24,3.47,6.67,13.33,60,31.86,54.87,13,32.48,53.85,3R/4/.16/6,2R/2/.22/1 7R/5/.16/3,,,,,福岡,福岡,43,10:26,熱いぜ！夏男大集合,予選,
津,09,20260729,4R,2,4293,B1,鈴木　　智啓,0,0,0.18,4.97,29.57,49.57,5.45,36.84,55.26,28,35.94,54.69,54,23.58,42.45,6R/1/.20/5,2R/4/.10/5 8R/5/.11/3,,,,,愛知,愛知,40,10:26,熱いぜ！夏男大集合,予選,
津,09,20260729,4R,3,4700,A2,金子　　和之,0,0,0.15,5.84,39.37,58.27,7.00,42.11,68.42,35,35.83,60.00,18,39.22,53.92,3R/2/.14/4 10R/5/.15/2,8R/4/.08/2,,,,,埼玉,新潟,39,10:26,熱いぜ！夏男大集合,予選,
津,09,20260729,4R,4,4811,B1,向井田　佑紀,0,0,0.16,4.90,28.07,46.49,4.21,20.83,29.17,50,34.59,49.62,69,33.88,51.24,2R/5/.17/4 7R/1/.19/1,5R/6/.20/6,,,,,広島,広島,37,10:26,熱いぜ！夏男大集合,予選,
津,09,20260729,4R,5,4514,A1,上條　　嘉嗣,0,0,0.19,6.78,56.83,71.94,7.07,53.57,71.43,67,35.65,51.30,50,27.62,43.81,9R/2/.19/2,5R/1/.11/1,,,,,大阪,大阪,36,10:26,熱いぜ！夏男大集合,予選,
津,09,20260729,4R,6,4543,A1,重木　　輝彦,1,0,0.17,6.75,46.85,66.67,7.00,54.55,72.73,47,27.54,41.30,37,32.81,50.00,7R/3/.25/3 12R/5/.32/6,6R/2/.21/3,,,,,兵庫,兵庫,38,10:26,熱いぜ！夏男大集合,予選,
津,09,20260729,5R,1,3905,A2,天野　　友和,0,0,0.16,6.14,45.97,65.32,6.25,40.63,71.88,22,41.61,62.77,58,25.00,43.52,4R/2/.06/4 11R/6/.08/2,7R/4/.15/4,,,,,愛知,愛知,48,10:32,熱いぜ！夏男大集合,５ールドレース,
津,09,20260729,5R,2,4953,A1,尾上　　雅也,0,0,0.16,6.63,51.52,68.18,7.44,64.00,84.00,55,32.20,42.37,67,34.17,51.67,6R/4/.12/1 11R/1/.18/1,10R/6/.06/4,,,,,埼玉,埼玉,31,10:32,熱いぜ！夏男大集合,５ールドレース,
津,09,20260729,5R,3,3663,B1,木山　　和幸,0,0,0.18,5.37,36.29,52.42,4.06,12.50,31.25,53,33.93,49.11,74,36.44,45.76,1R/2/.38/6 6R/5/.13/3,5R/4/.21/4,,,,,広島,広島,56,10:32,熱いぜ！夏男大集合,５ールドレース,
津,09,20260729,5R,4,4979,B1,中野　　夢斗,0,0,0.17,5.05,29.51,45.08,6.70,55.56,70.37,44,47.62,66.67,20,32.03,52.34,5R/2/.10/6 10R/6/.16/4,6R/1/.10/1,,,,,愛知,愛知,30,10:32,熱いぜ！夏男大集合,５ールドレース,
津,09,20260729,5R,5,4340,B2,土性　　雅也,0,0,,3.75,20.83,25.00,5.31,35.71,50.00,25,39.81,53.70,29,38.71,62.10,5R/3/.16/3,2R/1/.12/3 9R/4/.36/5,,,,,三重,三重,41,10:32,熱いぜ！夏男大集合,５ールドレース,
津,09,20260729,5R,6,3752,B1,宇土　　泰就,0,0,0.17,4.28,17.35,36.73,0.00,0.00,0.00,63,30.43,49.28,73,33.33,51.94,2R/3/.16/5,5R/2/.13/5 10R/5/.04/6,,,,,福岡,福岡,55,10:32,熱いぜ！夏男大集合,５ールドレース,
津,09,20260729,6R,1,3497,B1,後藤　　　浩,0,0,0.17,4.52,30.68,39.77,4.68,25.00,50.00,37,40.77,57.69,27,26.00,42.00,2R/2/.18/6,1R/6/.10/5 8R/3/.11/5,,,,,埼玉,埼玉,58,10:38,熱いぜ！夏男大集合,予選,
津,09,20260729,6R,2,5074,B1,大澤　　誠也,0,0,0.19,4.35,23.40,34.04,3.58,15.79,26.32,23,31.30,47.83,21,33.33,48.41,7R/6/.25/4,3R/1/.12/1,,,,,愛知,愛知,30,10:38,熱いぜ！夏男大集合,予選,
津,09,20260729,6R,3,3852,B1,澤　　　大介,0,0,0.21,4.52,22.22,41.98,5.13,28.95,49.12,43,25.86,38.79,31,38.24,59.80,2R/1/.16/1 8R/5/.13/6,4R/2/.15/1,,,,,三重,三重,53,10:38,熱いぜ！夏男大集合,予選,
津,09,20260729,6R,4,3654,A2,武田　　光史,0,0,0.16,6.79,56.93,70.07,5.91,39.39,63.64,45,23.40,39.36,70,33.33,47.41,6R/3/.10/2,3R/2/.12/2,,,,,福井,福井,52,10:38,熱いぜ！夏男大集合,予選,
津,09,20260729,6R,5,4624,A1,高田　　　明,1,0,0.17,6.28,44.33,58.76,5.40,30.00,50.00,49,44.64,56.25,49,38.33,54.17,10R/2/.08/6,4R/6/.22/2 9R/3/.46/4,,,,,佐賀,佐賀,41,10:38,熱いぜ！夏男大集合,予選,
津,09,20260729,6R,6,4364,A1,池永　　　太,0,0,0.13,5.81,34.41,48.39,7.28,50.00,83.33,70,31.11,48.15,41,19.42,34.95,5R/1/.05/1 12R/4/.16/5,8R/2/.09/6,,,,,福岡,宮崎,41,10:38,熱いぜ！夏男大集合,予選,
津,09,20260729,7R,1,3708,B1,岡部　　貴司,0,0,0.16,5.13,29.55,47.73,4.70,25.00,50.00,29,29.63,46.30,71,23.75,43.75,4R/5/.04/3,4R/5/.23/6,,,,,岡山,岡山,52,10:44,熱いぜ！夏男大集合,予選,
津,09,20260729,7R,2,4023,B1,柴田　　友和,0,0,0.17,4.00,19.57,32.61,2.94,5.88,23.53,46,33.58,44.03,17,34.15,48.78,1R/3/.34/5 7R/5/.27/6,2R/5/.18/2,,,,,福岡,福岡,48,10:44,熱いぜ！夏男大集合,予選,
津,09,20260729,7R,3,4925,A2,森　　　悠稀,0,0,0.16,5.72,33.00,58.00,5.78,38.89,61.11,31,39.34,57.38,25,33.33,49.61,10R/4/.13/3,7R/2/.14/2,,,,,兵庫,兵庫,33,10:44,熱いぜ！夏男大集合,予選,
津,09,20260729,7R,4,4487,B1,三原　　　司,0,0,0.18,4.85,24.72,46.07,5.00,14.29,57.14,40,44.17,60.00,66,33.03,55.05,4R/1/.06/1 9R/5/.20/5,9R/6/.45/6,,,,,福岡,福岡,40,10:44,熱いぜ！夏男大集合,予選,
津,09,20260729,7R,5,4908,A1,上田　　龍星,0,0,0.15,7.00,46.02,67.26,7.16,54.84,67.74,57,24.42,39.53,38,35.20,54.40,6R/2/.18/4 12R/6/.27/3,4R/3/.14/5,,,,,大阪,大阪,31,10:44,熱いぜ！夏男大集合,予選,
津,09,20260729,7R,6,3874,A2,山本　　寛久,0,0,0.17,6.70,48.15,66.67,7.45,63.64,86.36,11,26.61,44.95,46,44.19,62.02,3R/3/.18/2 9R/1/.17/1,10R/4/.10/2,,,,,岡山,岡山,50,10:44,熱いぜ！夏男大集合,予選,
津,09,20260729,8R,1,4837,B1,酒井　　陽祐,0,0,0.16,4.79,31.76,48.24,3.97,23.53,32.35,38,38.94,56.64,34,40.54,60.36,2R/6/.14/3,1R/4/.09/3,,,,,愛知,愛知,37,10:50,熱いぜ！夏男大集合,予選,
津,09,20260729,8R,2,4514,A1,上條　　嘉嗣,0,0,0.19,6.78,56.83,71.94,7.07,53.57,71.43,67,35.65,51.30,50,27.62,43.81,9R/2/.19/2,5R/1/.11/1,,,,,大阪,大阪,36,10:50,熱いぜ！夏男大集合,予選,
津,09,20260729,8R,3,3251,A2,平石　　和男,0,0,0.20,5.90,40.71,61.43,6.30,55.00,65.00,33,31.25,49.31,28,40.00,53.91,7R/4/.28/5,4R/4/.18/4 10R/1/.05/3,,,,,埼玉,埼玉,60,10:50,熱いぜ！夏男大集合,予選,
津,09,20260729,8R,4,3995,A2,重野　　哲之,1,0,0.11,6.29,47.37,66.32,7.32,48.00,76.00,71,27.87,46.72,63,33.33,48.72,4R/3/.06/5 10R/1/.08/1,8R/6/.16/4,,,,,静岡,静岡,47,10:50,熱いぜ！夏男大集合,予選,
津,09,20260729,8R,5,5424,B2,熊倉　　幹太,0,0,0.22,1.34,0.00,0.00,0.00,0.00,0.00,64,34.85,50.00,23,31.68,43.56,,6R/4/.20/6,,,,,東京,東京,24,10:50,熱いぜ！夏男大集合,予選,
津,09,20260729,8R,6,3952,A1,中澤　　和志,0,0,0.14,6.81,50.00,66.42,6.88,56.25,75.00,59,30.60,48.51,26,35.65,50.43,4R/4/.04/2 12R/2/.10/2,7R/3/.11/1,,,,,埼玉,岩手,50,10:50,熱いぜ！夏男大集合,予選,
津,09,20260729,9R,1,4470,A2,平田　健之佑,0,0,0.15,6.54,48.00,70.00,6.16,45.83,61.81,12,19.47,31.86,62,32.00,54.00,9R/4/.17/4,6R/5/.23/2,,,,,三重,三重,39,10:56,熱いぜ！夏男大集合,予選特賞,
津,09,20260729,9R,2,4491,B1,田中　　　堅,0,0,0.20,4.21,22.22,35.35,5.11,21.05,52.63,61,30.65,45.16,12,30.58,40.50,1R/6/.17/4 10R/3/.14/5,5R/5/.21/3,,,,,群馬,群馬,39,10:56,熱いぜ！夏男大集合,予選特賞,
津,09,20260729,9R,3,4953,A1,尾上　　雅也,0,0,0.16,6.63,51.52,68.18,7.44,64.00,84.00,55,32.20,42.37,67,34.17,51.67,6R/4/.12/1 11R/1/.18/1,10R/6/.06/4,,,,,埼玉,埼玉,31,10:56,熱いぜ！夏男大集合,予選特賞,
津,09,20260729,9R,4,4543,A1,重木　　輝彦,1,0,0.17,6.75,46.85,66.67,7.00,54.55,72.73,47,27.54,41.30,37,32.81,50.00,7R/3/.25/3 12R/5/.32/6,6R/2/.21/3,,,,,兵庫,兵庫,38,10:56,熱いぜ！夏男大集合,予選特賞,
津,09,20260729,9R,5,3475,B1,橋本　　久和,0,0,0.19,5.24,33.33,44.83,5.97,41.67,66.67,18,34.29,52.38,14,23.08,40.66,5R/6/.17/2 11R/2/.17/3,2R/3/.23/6,,,,,群馬,群馬,56,10:56,熱いぜ！夏男大集合,予選特賞,
津,09,20260729,9R,6,4793,A2,金子　　　萌,0,0,0.14,6.63,50.40,68.80,4.75,29.17,54.17,52,34.19,47.86,36,32.29,47.92,8R/4/.09/5,3R/6/.16/6 9R/1/.32/3,,,,,静岡,静岡,36,10:56,熱いぜ！夏男大集合,予選特賞,
津,09,20260729,10R,1,3654,A2,武田　　光史,0,0,0.16,6.79,56.93,70.07,5.91,39.39,63.64,45,23.40,39.36,70,33.33,47.41,6R/3/.10/2,3R/2/.12/2,,,,,福井,福井,52,11:02,熱いぜ！夏男大集合,予選特賞,
津,09,20260729,10R,2,4155,A2,長野　壮志郎,0,0,0.16,6.14,46.28,63.64,0.00,0.00,0.00,15,35.78,53.21,55,25.69,47.71,1R/1/.29/2 11R/3/.17/5,9R/5/.32/2,,,,,福岡,福岡,45,11:02,熱いぜ！夏男大集合,予選特賞,
津,09,20260729,10R,3,4663,B2,籾山　　佳岳,1,0,0.16,5.60,36.76,54.41,5.43,28.57,53.57,26,27.72,48.51,51,27.27,45.45,1R/4/.21/1 9R/6/.25/6,4R/1/.16/3,,,,,愛知,愛知,43,11:02,熱いぜ！夏男大集合,予選特賞,
津,09,20260729,10R,4,4500,A1,山田　　康二,0,0,0.13,7.65,51.64,69.67,7.50,38.89,61.11,72,33.56,52.35,57,37.50,55.15,8R/2/.07/1 12R/1/.12/1,3R/5/.10/3 10R/2/.05/1,,,,,佐賀,佐賀,38,11:02,熱いぜ！夏男大集合,予選特賞,
津,09,20260729,10R,5,4311,A1,岡村　　　仁,1,0,0.15,6.62,49.55,66.67,7.16,73.68,78.95,21,40.52,57.76,56,42.37,60.17,7R/2/.22/2 11R/4/.15/4,6R/3/.22/4,,,,,大阪,大阪,42,11:02,熱いぜ！夏男大集合,予選特賞,
津,09,20260729,10R,6,3663,B1,木山　　和幸,0,0,0.18,5.37,36.29,52.42,4.06,12.50,31.25,53,33.93,49.11,74,36.44,45.76,1R/2/.38/6 6R/5/.13/3,5R/4/.21/4,,,,,広島,広島,56,11:02,熱いぜ！夏男大集合,予選特賞,
津,09,20260729,11R,1,4908,A1,上田　　龍星,0,0,0.15,7.00,46.02,67.26,7.16,54.84,67.74,57,24.42,39.53,38,35.20,54.40,6R/2/.18/4 12R/6/.27/3,4R/3/.14/5,,,,,大阪,大阪,31,11:08,熱いぜ！夏男大集合,予選特選,
津,09,20260729,11R,2,4811,B1,向井田　佑紀,0,0,0.16,4.90,28.07,46.49,4.21,20.83,29.17,50,34.59,49.62,69,33.88,51.24,2R/5/.17/4 7R/1/.19/1,5R/6/.20/6,,,,,広島,広島,37,11:08,熱いぜ！夏男大集合,予選特選,
津,09,20260729,11R,3,3905,A2,天野　　友和,0,0,0.16,6.14,45.97,65.32,6.25,40.63,71.88,22,41.61,62.77,58,25.00,43.52,4R/2/.06/4 11R/6/.08/2,7R/4/.15/4,,,,,愛知,愛知,48,11:08,熱いぜ！夏男大集合,予選特選,
津,09,20260729,11R,4,4624,A1,高田　　　明,1,0,0.17,6.28,44.33,58.76,5.40,30.00,50.00,49,44.64,56.25,49,38.33,54.17,10R/2/.08/6,4R/6/.22/2 9R/3/.46/4,,,,,佐賀,佐賀,41,11:08,熱いぜ！夏男大集合,予選特選,
津,09,20260729,11R,5,4434,A2,田中　　辰彦,0,0,0.16,6.09,46.73,59.81,6.29,47.06,64.71,62,30.47,42.97,64,25.00,44.23,8R/6/.11/3,1R/1/.13/1,,,,,広島,広島,40,11:08,熱いぜ！夏男大集合,予選特選,
津,09,20260729,11R,6,4113,B1,木村　　浩士,0,0,0.18,4.61,22.58,40.86,6.31,43.75,75.00,54,27.08,44.79,68,25.81,38.71,2R/4/.15/2 9R/3/.20/3,7R/1/.20/6,,,,,群馬,群馬,45,11:08,熱いぜ！夏男大集合,予選特選,
津,09,20260729,12R,1,4074,A1,柳沢　　　一,0,0,0.13,6.64,51.11,68.15,5.40,26.67,46.67,39,43.90,56.91,48,26.85,42.59,3R/6/.13/3 12R/3/.11/4,9R/2/.31/1,,,,,愛知,愛知,45,14:00,熱いぜ！夏男大集合,ツッキー選抜戦,
津,09,20260729,12R,2,3874,A2,山本　　寛久,0,0,0.17,6.70,48.15,66.67,7.45,63.64,86.36,11,26.61,44.95,46,44.19,62.02,3R/3/.18/2 9R/1/.17/1,10R/4/.10/2,,,,,岡山,岡山,50,14:00,熱いぜ！夏男大集合,ツッキー選抜戦,
津,09,20260729,12R,3,4364,A1,池永　　　太,0,0,0.13,5.81,34.41,48.39,7.28,50.00,83.33,70,31.11,48.15,41,19.42,34.95,5R/1/.05/1 12R/4/.16/5,8R/2/.09/6,,,,,福岡,宮崎,41,14:00,熱いぜ！夏男大集合,ツッキー選抜戦,
津,09,20260729,12R,4,4723,B1,寺島　　吉彦,0,0,0.17,4.68,30.67,37.33,3.39,16.13,29.03,13,34.58,49.53,16,40.94,57.48,1R/5/.19/3 8R/1/.06/2,2R/6/.15/4,,,,,東京,福島,40,14:00,熱いぜ！夏男大集合,ツッキー選抜戦,
津,09,20260729,12R,5,4979,B1,中野　　夢斗,0,0,0.17,5.05,29.51,45.08,6.70,55.56,70.37,44,47.62,66.67,20,32.03,52.34,5R/2/.10/6 10R/6/.16/4,6R/1/.10/1,,,,,愛知,愛知,30,14:00,熱いぜ！夏男大集合,ツッキー選抜戦,
津,09,20260729,12R,6,4700,A2,金子　　和之,0,0,0.15,5.84,39.37,58.27,7.00,42.11,68.42,35,35.83,60.00,18,39.22,53.92,3R/2/.14/4 10R/5/.15/2,8R/4/.08/2,,,,,埼玉,新潟,39,14:00,熱いぜ！夏男大集合,ツッキー選抜戦,
三国,10,20260729,1R,1,4926,A1,吉川　　貴仁,0,0,0.16,7.29,58.33,78.13,6.94,59.57,74.47,29,25.27,40.66,71,34.44,57.78,6R/2/.08/1 12R/6/.19/6,5R/5/.09/2,,,,,三重,三重,33,08:32,夏盛り！！三国観光産業社長杯,みくにあさイチ,３日目
三国,10,20260729,1R,2,5144,B1,中尾　　彩香,0,0,0.17,5.09,31.13,52.83,5.39,41.94,51.61,45,40.91,59.09,66,34.52,54.76,2R/3/.11/1 10R/1/.16/5,3R/4/.07/3,,,,,福岡,沖縄,25,08:32,夏盛り！！三国観光産業社長杯,みくにあさイチ,３日目
三国,10,20260729,1R,3,4725,B1,佐竹　　太一,0,0,0.18,5.03,27.27,45.45,0.00,0.00,0.00,13,39.33,53.93,52,37.50,53.75,7R/5/.14/5,2R/4/.17/3 9R/1/.19/3,,,,,兵庫,兵庫,39,08:32,夏盛り！！三国観光産業社長杯,みくにあさイチ,３日目
三国,10,20260729,1R,4,4664,B1,東口　　　晃,0,0,0.20,3.98,17.31,29.81,4.01,21.57,33.33,19,35.56,56.67,69,24.73,45.16,5R/3/.23/6,1R/4/.09/2 7R/1/.18/5,,,,,福井,石川,42,08:32,夏盛り！！三国観光産業社長杯,みくにあさイチ,３日目
三国,10,20260729,1R,5,3581,B1,加木　　　郁,0,0,0.20,5.29,30.17,51.72,4.86,0.00,57.14,22,24.69,33.33,48,36.36,57.95,1R/3/.12/3 11R/6/.29/5,10R/1/.21/1,,,,,山口,山口,53,08:32,夏盛り！！三国観光産業社長杯,みくにあさイチ,３日目
三国,10,20260729,1R,6,5048,B1,眞鳥　　康太,0,0,0.21,4.18,20.55,36.99,6.11,55.56,66.67,49,37.50,51.14,63,35.96,44.94,3R/4/.23/3,3R/6/.10/2 11R/1/.19/3,,,,,長崎,長崎,32,08:32,夏盛り！！三国観光産業社長杯,みくにあさイチ,３日目
三国,10,20260729,2R,1,4895,A2,門間　　雄大,0,0,0.15,5.25,26.19,50.00,3.88,16.67,33.33,25,36.36,47.73,41,18.64,27.12,3R/3/.10/4 10R/4/.06/4,7R/2/.14/4 11R/5/.19/6,,,,,東京,北海道,35,08:58,夏盛り！！三国観光産業社長杯,みくにあさガチ,３日目
三国,10,20260729,2R,2,4769,A1,馬場　　　剛,0,0,0.12,6.88,50.00,70.49,6.68,44.00,76.00,32,20.00,43.53,38,33.72,44.19,5R/1/.15/1 12R/5/.11/4,10R/6/.22/5,,,,,東京,東京,34,08:58,夏盛り！！三国観光産業社長杯,みくにあさガチ,３日目
三国,10,20260729,2R,3,4461,B1,安田　　吉宏,0,0,0.17,4.54,19.59,43.30,3.20,13.33,20.00,59,25.84,44.94,16,39.33,52.81,5R/2/.19/3 9R/5/.22/2,7R/6/.16/6,,,,,三重,岐阜,40,08:58,夏盛り！！三国観光産業社長杯,みくにあさガチ,３日目
三国,10,20260729,2R,4,4752,B1,西尾　　亮輔,0,0,0.18,4.26,21.74,36.96,4.90,30.00,60.00,38,27.17,40.22,51,35.16,58.24,4R/5/.15/4 9R/1/.09/5,8R/3/.13/5,,,,,愛知,愛知,38,08:58,夏盛り！！三国観光産業社長杯,みくにあさガチ,３日目
三国,10,20260729,2R,5,3943,B2,三松　　直美,0,0,0.19,2.24,2.70,16.22,0.00,0.00,0.00,41,23.26,45.35,37,37.97,51.90,6R/6/.09/6,1R/5/.07/5,,,,,岡山,岡山,47,08:58,夏盛り！！三国観光産業社長杯,みくにあさガチ,３日目
三国,10,20260729,2R,6,4744,B1,伊藤　　玲奈,0,0,0.23,4.52,22.78,37.97,4.40,20.00,42.22,68,10.98,25.61,49,24.71,44.71,2R/5/.23/5,5R/4/.07/3 10R/2/.22/6,,,,,福岡,福岡,33,08:58,夏盛り！！三国観光産業社長杯,みくにあさガチ,３日目
三国,10,20260729,3R,1,3576,A1,白水　　勝也,0,0,0.17,6.71,49.11,75.89,7.11,57.14,74.29,64,35.63,50.57,23,44.44,65.56,7R/6/.22/3 12R/3/.07/5,7R/5/.16/2 12R/1/.14/1,,,,,福岡,福岡,53,09:24,夏盛り！！三国観光産業社長杯,みくにあさズバ,３日目
三国,10,20260729,3R,2,4766,B1,石井　　孝之,0,0,0.14,4.00,16.90,35.21,4.00,15.79,34.21,65,36.67,53.33,58,37.35,53.01,1R/6/.09/6,1R/3/.07/4 6R/6/.08/3,,,,,群馬,群馬,35,09:24,夏盛り！！三国観光産業社長杯,みくにあさズバ,３日目
三国,10,20260729,3R,3,4640,A2,山ノ内　雅人,0,0,0.14,6.01,40.44,63.97,5.70,44.44,59.26,11,19.23,32.05,24,39.77,63.64,5R/5/.19/4 11R/1/.09/3,4R/2/.15/1 8R/4/.15/3,,,,,福岡,福岡,35,09:24,夏盛り！！三国観光産業社長杯,みくにあさズバ,３日目
三国,10,20260729,3R,4,4104,B1,木下　　陽介,0,0,0.15,3.78,20.73,31.71,4.54,34.62,38.46,21,28.57,43.96,60,28.57,42.86,9R/3/.13/3,3R/5/.09/5 12R/2/.14/3,,,,,東京,東京,46,09:24,夏盛り！！三国観光産業社長杯,みくにあさズバ,３日目
三国,10,20260729,3R,5,3577,B1,向所　　浩二,0,0,0.17,4.39,19.32,36.36,5.35,32.69,57.69,67,24.14,36.78,33,33.33,51.61,3R/2/.09/2 8R/4/.14/1,4R/3/.14/4,,,,,兵庫,兵庫,53,09:24,夏盛り！！三国観光産業社長杯,みくにあさズバ,３日目
三国,10,20260729,3R,6,5154,B1,村松　　栄太,0,0,0.18,4.75,26.80,44.33,5.35,29.41,58.82,66,35.16,51.65,54,28.41,42.05,1R/5/.09/2 7R/1/.11/2,5R/2/.16/1,,,,,広島,広島,30,09:24,夏盛り！！三国観光産業社長杯,みくにあさズバ,３日目
