登録番号,集計開始,集計終了,出走数,1着数,逃げ,差し,まくり,まくり差し,抜き,恵まれ,まくり率,差し率,前づけ平均,前づけ率,イン進入数,さされ率,まくられ率,まくりさされ率
2538,2026-01-29,2026-07-30,222,6,4,2,0,0,0,0,0.0,33.3,-0.05,1.9,30,13.3,53.3,20.0
2878,2026-01-29,2026-07-30,226,30,18,2,4,6,0,0,13.3,6.7,0.11,0.9,48,20.8,20.8,12.5
3024,2026-01-29,2026-07-30,116,40,18,10,8,0,4,0,20.0,25.0,1.81,51.7,48,12.5,25.0,16.7
3054,2026-01-29,2026-07-30,200,40,14,4,16,2,4,0,40.0,10.0,0.02,0.0,32,6.2,31.2,12.5
3070,2026-01-29,2026-07-30,112,28,14,8,4,0,2,0,14.3,28.6,0.8,25.9,24,0.0,25.0,8.3
3072,2026-01-29,2026-07-30,182,24,16,6,2,0,0,0,8.3,25.0,1.55,47.3,38,26.3,15.8,15.8
3075,2026-01-29,2026-07-30,200,26,8,0,10,2,6,0,38.5,0.0,-0.03,1.0,30,26.7,40.0,0.0
3081,2026-01-29,2026-07-30,96,16,6,4,4,0,0,2,25.0,25.0,0.0,0.0,14,28.6,28.6,0.0
3105,2026-01-29,2026-07-30,186,30,14,6,8,2,0,0,26.7,20.0,-0.01,0.0,30,6.7,6.7,40.0
3107,2026-01-29,2026-07-30,120,4,2,0,2,0,0,0,50.0,0.0,-0.02,0.0,16,25.0,37.5,12.5
3156,2026-01-29,2026-07-30,204,12,6,2,2,2,0,0,16.7,16.7,0.41,13.7,38,31.6,26.3,10.5
3158,2026-01-29,2026-07-30,226,56,36,2,10,4,4,0,17.9,3.6,0.01,0.0,52,7.7,7.7,15.4
3159,2026-01-29,2026-07-30,128,46,26,12,8,0,0,0,17.4,26.1,1.36,37.5,44,13.6,9.1,9.1
3161,2026-01-29,2026-07-30,176,10,4,0,2,0,4,0,20.0,0.0,0.5,16.3,32,18.8,25.0,31.2
3175,2026-01-29,2026-07-30,176,8,2,0,2,4,0,0,25.0,0.0,-0.01,1.2,20,30.0,50.0,0.0
3176,2026-01-29,2026-07-30,36,4,4,0,0,0,0,0,0.0,0.0,0.06,0.0,8,25.0,25.0,0.0
3202,2026-01-29,2026-07-30,220,22,10,0,4,2,6,0,18.2,0.0,0.01,0.0,40,15.0,45.0,10.0
3207,2026-01-29,2026-07-30,180,4,2,0,0,2,0,0,0.0,0.0,-0.09,0.0,30,20.0,40.0,20.0
3211,2026-01-29,2026-07-30,180,12,8,2,2,0,0,0,16.7,16.7,-0.05,0.0,28,35.7,14.3,14.3
3212,2026-01-29,2026-07-30,192,20,12,2,4,2,0,0,20.0,10.0,0.36,12.0,34,23.5,17.6,17.6
3224,2026-01-29,2026-07-30,208,12,8,0,2,2,0,0,16.7,0.0,-0.03,0.0,28,0.0,64.3,0.0
3226,2026-01-29,2026-07-30,186,14,8,0,2,2,2,0,14.3,0.0,-0.01,0.0,32,43.8,6.2,12.5
3232,2026-01-29,2026-07-30,164,38,24,10,4,0,0,0,10.5,26.3,0.02,0.0,38,5.3,21.1,0.0
3233,2026-01-29,2026-07-30,194,26,6,4,14,0,2,0,53.8,15.4,0.0,0.0,28,14.3,35.7,21.4
3246,2026-01-29,2026-07-30,78,6,2,0,4,0,0,0,66.7,0.0,0.18,7.9,8,50.0,0.0,25.0
3251,2026-01-29,2026-07-30,296,50,22,16,0,6,6,0,0.0,32.0,0.06,0.0,56,17.9,21.4,10.7
3256,2026-01-29,2026-07-30,248,66,26,8,12,14,4,2,18.2,12.1,-0.02,0.0,48,33.3,4.2,4.2
3257,2026-01-29,2026-07-30,200,82,38,12,28,0,4,0,34.1,14.6,1.65,47.5,50,4.0,12.0,4.0
3265,2026-01-29,2026-07-30,198,48,26,10,6,0,4,2,12.5,20.8,1.61,45.8,70,11.4,31.4,14.3
3268,2026-01-29,2026-07-30,224,28,18,4,4,0,2,0,14.3,14.3,0.45,13.9,32,18.8,6.2,12.5
3277,2026-01-29,2026-07-30,210,18,12,2,4,0,0,0,22.2,11.1,0.09,3.0,32,18.8,31.2,12.5
3282,2026-01-29,2026-07-30,228,20,18,0,2,0,0,0,10.0,0.0,-0.06,0.0,38,5.3,10.5,36.8
3284,2026-01-29,2026-07-30,200,30,22,4,0,4,0,0,0.0,13.3,0.11,2.0,34,11.8,11.8,11.8
3286,2026-01-29,2026-07-30,144,12,8,2,2,0,0,0,16.7,16.7,0.0,0.0,22,9.1,27.3,18.2
3289,2026-01-29,2026-07-30,166,12,2,2,8,0,0,0,66.7,16.7,0.06,1.3,26,30.8,38.5,7.7
3293,2026-01-29,2026-07-30,178,0,0,0,0,0,0,0,,,-0.01,0.0,26,23.1,38.5,38.5
3294,2026-01-29,2026-07-30,160,8,4,0,4,0,0,0,50.0,0.0,-0.09,0.0,26,15.4,38.5,23.1
3297,2026-01-29,2026-07-30,208,20,10,6,2,2,0,0,10.0,30.0,0.84,22.7,40,20.0,25.0,15.0
3300,2026-01-29,2026-07-30,266,66,36,6,6,8,8,2,9.1,9.1,-0.02,0.0,56,7.1,21.4,0.0
3302,2026-01-29,2026-07-30,142,20,4,2,12,0,2,0,60.0,10.0,0.03,0.0,22,27.3,27.3,9.1
3303,2026-01-29,2026-07-30,250,24,18,2,0,2,0,2,0.0,8.3,-0.01,1.7,48,29.2,12.5,12.5
3304,2026-01-29,2026-07-30,286,54,34,4,6,6,4,0,11.1,7.4,0.01,0.0,58,6.9,20.7,6.9
3305,2026-01-29,2026-07-30,172,16,10,2,2,2,0,0,12.5,12.5,-0.03,0.0,30,20.0,13.3,33.3
3306,2026-01-29,2026-07-30,190,8,2,0,2,2,0,2,25.0,0.0,-0.02,0.0,30,13.3,33.3,6.7
3313,2026-01-29,2026-07-30,206,22,10,10,0,2,0,0,0.0,45.5,-0.05,0.0,30,20.0,40.0,6.7
3315,2026-01-29,2026-07-30,156,10,4,4,0,0,2,0,0.0,40.0,-0.08,0.0,22,0.0,81.8,0.0
3319,2026-01-29,2026-07-30,246,32,18,4,4,2,4,0,12.5,12.5,0.02,0.0,42,9.5,19.0,19.0
3327,2026-01-29,2026-07-30,254,52,28,8,8,6,2,0,15.4,15.4,0.37,11.9,48,12.5,4.2,20.8
3333,2026-01-29,2026-07-30,262,64,34,10,2,16,2,0,3.1,15.6,0.03,0.0,60,6.7,13.3,20.0
3334,2026-01-29,2026-07-30,304,46,36,0,2,6,0,2,4.3,0.0,0.07,0.7,74,16.2,16.2,10.8
3339,2026-01-29,2026-07-30,194,20,10,4,4,2,0,0,20.0,20.0,-0.07,0.0,32,18.8,18.8,18.8
3340,2026-01-29,2026-07-30,222,22,4,2,4,8,4,0,18.2,9.1,-0.05,0.9,32,43.8,18.8,0.0
3349,2026-01-29,2026-07-30,210,56,30,10,6,10,0,0,10.7,17.9,0.36,9.8,50,12.0,8.0,16.0
3350,2026-01-29,2026-07-30,230,34,24,4,4,0,2,0,11.8,11.8,0.01,0.9,40,10.0,10.0,10.0
3352,2026-01-29,2026-07-30,202,0,0,0,0,0,0,0,,,-0.36,0.0,0,,,
3353,2026-01-29,2026-07-30,148,10,2,0,2,6,0,0,20.0,0.0,-0.08,0.0,18,33.3,44.4,11.1
3355,2026-01-29,2026-07-30,86,0,0,0,0,0,0,0,,,0.02,0.0,12,50.0,33.3,16.7
3357,2026-01-29,2026-07-30,208,12,8,0,2,0,2,0,16.7,0.0,0.01,1.0,36,27.8,27.8,11.1
3361,2026-01-29,2026-07-30,174,18,6,4,2,2,4,0,11.1,22.2,-0.12,0.0,26,30.8,23.1,15.4
3362,2026-01-29,2026-07-30,216,28,14,2,10,0,2,0,35.7,7.1,1.14,36.3,38,15.8,26.3,21.1
3370,2026-01-29,2026-07-30,168,10,4,4,2,0,0,0,20.0,40.0,-0.01,0.0,24,33.3,41.7,8.3
3372,2026-01-29,2026-07-30,122,6,4,2,0,0,0,0,0.0,33.3,-0.03,0.0,14,42.9,28.6,0.0
3377,2026-01-29,2026-07-30,194,14,2,6,4,2,0,0,28.6,42.9,0.01,0.0,30,6.7,53.3,26.7
3381,2026-01-29,2026-07-30,216,36,14,0,20,2,0,0,55.6,0.0,0.08,1.9,34,17.6,5.9,23.5
3385,2026-01-29,2026-07-30,242,42,18,16,6,2,0,0,14.3,38.1,0.01,0.0,46,17.4,26.1,13.0
3388,2026-01-29,2026-07-30,180,40,22,2,12,2,2,0,30.0,5.0,0.04,2.2,38,5.3,10.5,21.1
3391,2026-01-29,2026-07-30,12,0,0,0,0,0,0,0,,,-0.33,0.0,2,0.0,100.0,0.0
3392,2026-01-29,2026-07-30,204,20,14,2,4,0,0,0,20.0,10.0,-0.03,0.0,36,5.6,27.8,11.1
3401,2026-01-29,2026-07-30,208,20,14,2,2,2,0,0,10.0,10.0,-0.07,0.0,24,8.3,25.0,8.3
3406,2026-01-29,2026-07-30,218,28,18,4,0,0,6,0,0.0,14.3,-0.03,0.0,38,10.5,15.8,10.5
3411,2026-01-29,2026-07-30,186,6,4,2,0,0,0,0,0.0,33.3,0.07,1.1,26,23.1,23.1,23.1
3412,2026-01-29,2026-07-30,274,62,36,4,8,10,4,0,12.9,6.5,-0.04,0.7,58,6.9,10.3,10.3
3415,2026-01-29,2026-07-30,260,72,46,14,8,2,2,0,11.1,19.4,0.27,9.2,58,6.9,10.3,3.4
3419,2026-01-29,2026-07-30,62,0,0,0,0,0,0,0,,,-0.1,0.0,2,0.0,0.0,0.0
3422,2026-01-29,2026-07-30,266,66,32,4,18,10,2,0,27.3,6.1,0.09,2.3,58,10.3,6.9,17.2
3430,2026-01-29,2026-07-30,196,16,8,0,4,4,0,0,25.0,0.0,0.01,0.0,26,23.1,15.4,15.4
3432,2026-01-29,2026-07-30,172,16,4,6,2,0,4,0,12.5,37.5,0.07,1.2,18,11.1,22.2,33.3
3434,2026-01-29,2026-07-30,232,16,14,0,0,0,2,0,0.0,0.0,-0.04,0.0,34,11.8,23.5,17.6
3435,2026-01-29,2026-07-30,268,62,46,6,6,2,2,0,9.7,9.7,0.01,0.0,66,12.1,12.1,3.0
3436,2026-01-29,2026-07-30,184,40,24,6,2,6,2,0,5.0,15.0,0.1,2.2,38,10.5,5.3,15.8
3439,2026-01-29,2026-07-30,244,46,28,4,4,8,2,0,8.7,8.7,0.02,0.0,54,11.1,18.5,7.4
3441,2026-01-29,2026-07-30,230,18,8,4,2,2,0,2,11.1,22.2,0.04,1.8,36,11.1,33.3,16.7
3442,2026-01-29,2026-07-30,170,8,6,0,0,2,0,0,0.0,0.0,-0.01,0.0,18,33.3,11.1,11.1
3444,2026-01-29,2026-07-30,106,10,6,0,2,2,0,0,20.0,0.0,0.02,0.0,12,16.7,16.7,16.7
3445,2026-01-29,2026-07-30,204,8,6,2,0,0,0,0,0.0,25.0,0.01,0.0,32,31.2,37.5,6.2
3448,2026-01-29,2026-07-30,122,12,8,4,0,0,0,0,0.0,33.3,0.02,0.0,22,36.4,27.3,0.0
3454,2026-01-29,2026-07-30,194,28,12,2,4,4,6,0,14.3,7.1,-0.02,0.0,40,20.0,15.0,25.0
3455,2026-01-29,2026-07-30,248,30,14,6,2,4,4,0,6.7,20.0,0.03,0.8,40,15.0,10.0,5.0
3458,2026-01-29,2026-07-30,190,22,8,6,4,4,0,0,18.2,27.3,0.07,3.3,24,25.0,16.7,25.0
3459,2026-01-29,2026-07-30,190,6,0,0,4,0,2,0,66.7,0.0,-0.01,0.0,22,36.4,36.4,27.3
3461,2026-01-29,2026-07-30,130,6,4,0,2,0,0,0,33.3,0.0,-0.06,0.0,14,0.0,57.1,0.0
3463,2026-01-29,2026-07-30,222,22,6,4,2,8,2,0,9.1,18.2,0.03,0.9,32,18.8,31.2,25.0
3467,2026-01-29,2026-07-30,170,8,2,0,2,2,2,0,25.0,0.0,-0.05,0.0,26,38.5,30.8,23.1
3470,2026-01-29,2026-07-30,184,32,10,6,6,6,2,2,18.8,18.8,-0.03,0.0,30,20.0,20.0,20.0
3471,2026-01-29,2026-07-30,186,8,2,2,2,2,0,0,25.0,25.0,-0.07,1.1,26,23.1,30.8,30.8
3473,2026-01-29,2026-07-30,272,76,48,16,6,0,4,2,7.9,21.1,1.61,47.4,106,5.7,26.4,11.3
3474,2026-01-29,2026-07-30,240,20,8,4,6,0,0,2,30.0,20.0,-0.03,0.0,36,27.8,27.8,11.1
3475,2026-01-29,2026-07-30,182,34,18,2,12,2,0,0,35.3,5.9,0.03,1.1,40,25.0,15.0,10.0
3477,2026-01-29,2026-07-30,176,2,2,0,0,0,0,0,0.0,0.0,0.0,0.0,22,27.3,36.4,27.3
3478,2026-01-29,2026-07-30,210,26,14,10,0,0,2,0,0.0,38.5,0.01,0.0,28,0.0,14.3,14.3
3482,2026-01-29,2026-07-30,270,34,20,2,4,6,0,2,11.8,5.9,-0.06,0.0,52,19.2,11.5,19.2
3484,2026-01-29,2026-07-30,232,62,30,8,10,10,4,0,16.1,12.9,0.07,0.0,50,4.0,16.0,20.0
3489,2026-01-29,2026-07-30,294,64,38,8,10,2,6,0,15.6,12.5,0.09,2.8,58,6.9,13.8,0.0
3497,2026-01-29,2026-07-30,192,26,16,2,2,6,0,0,7.7,7.7,-0.04,0.0,30,6.7,33.3,0.0
3499,2026-01-29,2026-07-30,238,50,38,4,0,4,4,0,0.0,8.0,0.18,5.1,54,0.0,11.1,11.1
3502,2026-01-29,2026-07-30,220,32,18,2,12,0,0,0,37.5,6.2,0.17,4.6,40,15.0,15.0,20.0
3503,2026-01-29,2026-07-30,208,4,0,0,2,2,0,0,50.0,0.0,-0.11,0.0,24,16.7,75.0,8.3
3505,2026-01-29,2026-07-30,210,26,14,8,0,2,2,0,0.0,30.8,0.03,0.0,34,5.9,35.3,11.8
3507,2026-01-29,2026-07-30,166,8,6,2,0,0,0,0,0.0,25.0,0.25,7.2,26,15.4,30.8,30.8
3508,2026-01-29,2026-07-30,198,38,22,8,6,2,0,0,15.8,21.1,-0.01,1.0,32,12.5,12.5,6.2
3509,2026-01-29,2026-07-30,162,4,4,0,0,0,0,0,0.0,0.0,0.0,0.0,20,20.0,40.0,10.0
3514,2026-01-29,2026-07-30,284,74,40,10,10,12,2,0,13.5,13.5,0.0,0.0,62,6.5,9.7,12.9
3516,2026-01-29,2026-07-30,168,20,8,2,8,0,0,2,40.0,10.0,-0.07,0.0,28,50.0,7.1,7.1
3517,2026-01-29,2026-07-30,266,50,22,8,10,10,0,0,20.0,16.0,0.2,7.5,38,10.5,15.8,5.3
3518,2026-01-29,2026-07-30,180,12,4,4,0,4,0,0,0.0,33.3,-0.02,1.1,24,25.0,58.3,0.0
3519,2026-01-29,2026-07-30,178,14,6,0,0,6,0,2,0.0,0.0,-0.1,0.0,26,30.8,30.8,7.7
3523,2026-01-29,2026-07-30,164,14,6,0,2,0,6,0,14.3,0.0,-0.05,0.0,22,18.2,18.2,0.0
3527,2026-01-29,2026-07-30,224,26,12,8,2,2,2,0,7.7,30.8,0.03,0.0,36,38.9,5.6,11.1
3528,2026-01-29,2026-07-30,172,10,4,0,4,2,0,0,40.0,0.0,-0.01,0.0,28,42.9,21.4,21.4
3532,2026-01-29,2026-07-30,128,30,14,6,8,0,0,2,26.7,20.0,0.92,26.6,26,15.4,15.4,15.4
3535,2026-01-29,2026-07-30,180,18,14,2,0,0,2,0,0.0,11.1,-0.08,0.0,26,0.0,15.4,7.7
3538,2026-01-29,2026-07-30,124,8,4,0,4,0,0,0,50.0,0.0,-0.02,1.6,18,22.2,22.2,22.2
3539,2026-01-29,2026-07-30,238,18,10,4,2,2,0,0,11.1,22.2,0.25,6.9,34,41.2,17.6,11.8
3541,2026-01-29,2026-07-30,238,52,32,6,8,4,2,0,15.4,11.5,0.03,0.8,48,16.7,4.2,4.2
3542,2026-01-29,2026-07-30,218,14,8,4,0,0,2,0,0.0,28.6,1.26,40.4,32,25.0,18.8,18.8
3543,2026-01-29,2026-07-30,130,18,10,4,0,2,2,0,0.0,22.2,-0.02,0.0,18,11.1,11.1,11.1
3544,2026-01-29,2026-07-30,200,10,4,4,2,0,0,0,20.0,40.0,-0.1,0.0,30,33.3,13.3,13.3
3546,2026-01-29,2026-07-30,224,16,8,0,4,2,0,2,25.0,0.0,0.1,1.8,34,11.8,41.2,17.6
3548,2026-01-29,2026-07-30,264,40,28,2,4,4,2,0,10.0,5.0,0.02,0.0,52,3.8,11.5,15.4
3550,2026-01-29,2026-07-30,280,64,28,4,26,6,0,0,40.6,6.2,0.04,2.2,54,11.1,11.1,22.2
3551,2026-01-29,2026-07-30,168,14,4,4,0,2,2,2,0.0,28.6,0.01,0.0,22,9.1,54.5,9.1
3554,2026-01-29,2026-07-30,302,78,42,14,0,16,6,0,0.0,17.9,0.45,13.3,70,11.4,5.7,11.4
3556,2026-01-29,2026-07-30,266,84,50,4,14,6,10,0,16.7,4.8,0.03,0.0,72,5.6,13.9,5.6
3557,2026-01-29,2026-07-30,330,68,38,6,12,8,4,0,17.6,8.8,0.04,1.2,72,11.1,2.8,22.2
3558,2026-01-29,2026-07-30,216,26,14,0,4,6,2,0,15.4,0.0,0.11,1.9,34,11.8,23.5,17.6
3562,2026-01-29,2026-07-30,276,66,34,6,16,4,6,0,24.2,9.1,0.09,2.2,58,6.9,3.4,24.1
3563,2026-01-29,2026-07-30,246,36,20,2,6,2,6,0,16.7,5.6,0.32,8.1,48,8.3,25.0,8.3
3564,2026-01-29,2026-07-30,232,26,8,2,8,4,4,0,30.8,7.7,-0.06,0.0,30,26.7,20.0,20.0
3566,2026-01-29,2026-07-30,204,22,8,2,8,2,2,0,36.4,9.1,0.03,1.1,26,15.4,23.1,23.1
3567,2026-01-29,2026-07-30,156,8,4,2,2,0,0,0,25.0,25.0,-0.08,0.0,22,36.4,27.3,0.0
3568,2026-01-29,2026-07-30,208,24,16,4,2,2,0,0,8.3,16.7,0.12,2.0,32,37.5,12.5,0.0
3569,2026-01-29,2026-07-30,210,8,6,0,2,0,0,0,25.0,0.0,0.04,0.0,34,29.4,29.4,17.6
3572,2026-01-29,2026-07-30,268,30,18,4,6,2,0,0,20.0,13.3,0.02,0.0,46,21.7,21.7,13.0
3574,2026-01-29,2026-07-30,240,56,30,8,10,2,6,0,17.9,14.3,1.25,41.2,56,14.3,10.7,14.3
3576,2026-01-29,2026-07-30,250,54,28,4,10,6,6,0,18.5,7.4,0.18,2.4,56,10.7,17.9,10.7
3577,2026-01-29,2026-07-30,188,20,8,4,4,2,0,2,20.0,20.0,-0.1,1.1,30,40.0,13.3,13.3
3578,2026-01-29,2026-07-30,94,6,4,0,2,0,0,0,33.3,0.0,0.0,0.0,14,28.6,14.3,14.3
3579,2026-01-29,2026-07-30,156,14,6,4,2,2,0,0,14.3,28.6,0.01,0.0,20,30.0,0.0,20.0
3580,2026-01-29,2026-07-30,218,14,12,0,0,2,0,0,0.0,0.0,-0.05,0.0,32,18.8,12.5,18.8
3581,2026-01-29,2026-07-30,246,30,16,2,2,2,6,2,6.7,6.7,0.05,0.0,40,10.0,5.0,25.0
3582,2026-01-29,2026-07-30,236,72,32,16,8,6,8,2,11.1,22.2,1.07,34.2,50,8.0,16.0,4.0
3583,2026-01-29,2026-07-30,176,8,4,0,0,4,0,0,0.0,0.0,-0.06,0.0,26,23.1,46.2,7.7
3584,2026-01-29,2026-07-30,226,26,12,4,6,0,4,0,23.1,15.4,-0.04,0.0,36,27.8,5.6,22.2
3587,2026-01-29,2026-07-30,196,18,12,0,4,0,2,0,22.2,0.0,-0.06,0.0,30,6.7,13.3,20.0
3589,2026-01-29,2026-07-30,162,20,16,0,4,0,0,0,20.0,0.0,-0.05,1.2,26,7.7,15.4,7.7
3590,2026-01-29,2026-07-30,244,64,40,4,14,4,2,0,21.9,6.2,0.02,0.0,52,0.0,15.4,0.0
3591,2026-01-29,2026-07-30,164,6,4,0,0,0,2,0,0.0,0.0,-0.02,0.0,24,8.3,33.3,25.0
3596,2026-01-29,2026-07-30,132,12,10,0,0,0,2,0,0.0,0.0,-0.03,0.0,16,12.5,25.0,0.0
3602,2026-01-29,2026-07-30,192,6,2,2,2,0,0,0,33.3,33.3,-0.04,0.0,28,14.3,42.9,35.7
3604,2026-01-29,2026-07-30,192,18,14,0,2,0,2,0,11.1,0.0,0.01,1.1,30,0.0,40.0,13.3
3605,2026-01-29,2026-07-30,180,14,10,2,0,2,0,0,0.0,14.3,-0.06,0.0,24,8.3,25.0,25.0
3606,2026-01-29,2026-07-30,230,38,18,6,6,6,2,0,15.8,15.8,-0.03,0.0,44,18.2,18.2,22.7
3611,2026-01-29,2026-07-30,220,42,26,4,2,6,4,0,4.8,9.5,-0.01,0.0,48,4.2,4.2,20.8
3612,2026-01-29,2026-07-30,280,78,42,6,18,6,6,0,23.1,7.7,0.41,11.7,78,10.3,15.4,15.4
3613,2026-01-29,2026-07-30,268,56,34,8,8,2,4,0,14.3,14.3,0.03,0.0,54,7.4,7.4,11.1
3614,2026-01-29,2026-07-30,236,12,4,2,6,0,0,0,50.0,16.7,-0.03,0.0,32,37.5,37.5,12.5
3615,2026-01-29,2026-07-30,200,20,14,0,4,2,0,0,20.0,0.0,-0.04,0.0,32,18.8,25.0,6.2
3616,2026-01-29,2026-07-30,188,12,6,4,0,0,0,2,0.0,33.3,0.0,0.0,26,30.8,30.8,7.7
3617,2026-01-29,2026-07-30,164,24,14,2,2,2,2,2,8.3,8.3,-0.02,0.0,24,0.0,16.7,25.0
3618,2026-01-29,2026-07-30,282,66,38,2,18,6,2,0,27.3,3.0,0.0,0.0,64,12.5,9.4,15.6
3619,2026-01-29,2026-07-30,212,18,12,2,2,2,0,0,11.1,11.1,0.06,2.0,34,5.9,29.4,17.6
3620,2026-01-29,2026-07-30,178,16,10,6,0,0,0,0,0.0,37.5,0.05,2.3,28,21.4,7.1,21.4
3621,2026-01-29,2026-07-30,112,10,2,2,0,6,0,0,0.0,20.0,0.15,3.8,18,22.2,0.0,33.3
3623,2026-01-29,2026-07-30,258,96,54,22,10,0,10,0,10.4,22.9,1.43,45.7,78,2.6,7.7,12.8
3627,2026-01-29,2026-07-30,196,26,16,0,8,0,2,0,30.8,0.0,0.44,13.5,34,11.8,17.6,17.6
3629,2026-01-29,2026-07-30,166,40,20,4,6,6,4,0,15.0,10.0,0.11,7.3,26,7.7,7.7,0.0
3630,2026-01-29,2026-07-30,150,6,2,0,2,2,0,0,33.3,0.0,-0.03,0.0,18,33.3,11.1,11.1
3631,2026-01-29,2026-07-30,110,0,0,0,0,0,0,0,,,-0.06,0.0,12,16.7,66.7,16.7
3635,2026-01-29,2026-07-30,188,14,10,2,0,0,2,0,0.0,14.3,-0.03,0.0,28,14.3,21.4,7.1
3637,2026-01-29,2026-07-30,194,12,8,2,0,2,0,0,0.0,16.7,-0.14,0.0,26,30.8,7.7,15.4
3641,2026-01-29,2026-07-30,258,66,34,14,2,12,4,0,3.0,21.2,0.04,2.3,48,4.2,12.5,8.3
3642,2026-01-29,2026-07-30,166,14,8,2,2,2,0,0,14.3,14.3,0.01,0.0,22,0.0,36.4,27.3
3643,2026-01-29,2026-07-30,216,46,26,0,4,6,10,0,8.7,0.0,0.07,1.9,40,5.0,10.0,10.0
3645,2026-01-29,2026-07-30,106,16,6,2,6,2,0,0,37.5,12.5,-0.04,0.0,10,20.0,20.0,0.0
3647,2026-01-29,2026-07-30,220,4,2,2,0,0,0,0,0.0,50.0,-0.18,0.0,24,50.0,33.3,0.0
3652,2026-01-29,2026-07-30,180,14,14,0,0,0,0,0,0.0,0.0,-0.03,0.0,22,0.0,27.3,0.0
3653,2026-01-29,2026-07-30,170,10,8,0,0,2,0,0,0.0,0.0,-0.02,0.0,30,20.0,26.7,20.0
3654,2026-01-29,2026-07-30,278,98,54,6,18,14,6,0,18.4,6.1,0.16,4.3,68,8.8,5.9,2.9
3655,2026-01-29,2026-07-30,240,22,18,0,0,2,0,2,0.0,0.0,0.12,3.4,50,20.0,4.0,32.0
3656,2026-01-29,2026-07-30,180,18,8,0,4,6,0,0,22.2,0.0,-0.04,0.0,32,18.8,31.2,6.2
3659,2026-01-29,2026-07-30,162,28,22,4,2,0,0,0,7.1,14.3,0.04,1.3,28,0.0,0.0,14.3
3660,2026-01-29,2026-07-30,164,4,2,0,0,2,0,0,0.0,0.0,-0.06,0.0,22,36.4,36.4,18.2
3661,2026-01-29,2026-07-30,210,30,16,2,2,6,4,0,6.7,6.7,0.02,0.0,38,15.8,21.1,10.5
3662,2026-01-29,2026-07-30,188,34,18,4,8,2,2,0,23.5,11.8,-0.02,1.1,28,7.1,14.3,7.1
3663,2026-01-29,2026-07-30,254,46,26,4,4,8,4,0,8.7,8.7,0.02,0.0,48,20.8,8.3,8.3
3664,2026-01-29,2026-07-30,180,18,12,0,4,0,2,0,22.2,0.0,-0.09,0.0,28,14.3,21.4,14.3
3679,2026-01-29,2026-07-30,236,48,36,8,2,2,0,0,4.2,16.7,0.03,1.7,50,0.0,12.0,12.0
3680,2026-01-29,2026-07-30,242,16,4,2,4,4,2,0,25.0,12.5,-0.01,0.0,38,10.5,42.1,21.1
3681,2026-01-29,2026-07-30,148,14,12,0,0,2,0,0,0.0,0.0,-0.01,0.0,28,28.6,14.3,14.3
3684,2026-01-29,2026-07-30,230,34,20,8,4,0,2,0,11.8,23.5,0.05,2.6,44,4.5,18.2,18.2
3685,2026-01-29,2026-07-30,212,40,12,0,10,10,8,0,25.0,0.0,-0.12,1.0,30,13.3,20.0,6.7
3686,2026-01-29,2026-07-30,240,58,30,10,12,2,4,0,20.7,17.2,0.02,0.0,44,9.1,13.6,4.5
3687,2026-01-29,2026-07-30,198,26,20,2,2,2,0,0,7.7,7.7,0.68,21.6,34,11.8,17.6,11.8
3690,2026-01-29,2026-07-30,206,22,10,4,6,2,0,0,27.3,18.2,-0.03,0.0,34,23.5,23.5,23.5
3692,2026-01-29,2026-07-30,246,32,20,2,10,0,0,0,31.2,6.2,-0.02,0.0,46,26.1,13.0,8.7
3696,2026-01-29,2026-07-30,186,20,10,4,4,0,2,0,20.0,20.0,-0.06,0.0,26,23.1,30.8,0.0
3699,2026-01-29,2026-07-30,152,2,0,2,0,0,0,0,0.0,100.0,-0.07,0.0,16,50.0,12.5,25.0
3701,2026-01-29,2026-07-30,170,8,2,2,2,2,0,0,25.0,25.0,-0.05,0.0,16,12.5,0.0,50.0
3703,2026-01-29,2026-07-30,236,54,26,2,4,8,12,2,7.4,3.7,0.23,6.0,58,17.2,17.2,10.3
3704,2026-01-29,2026-07-30,152,6,6,0,0,0,0,0,0.0,0.0,0.01,0.0,20,20.0,40.0,10.0
3708,2026-01-29,2026-07-30,188,18,12,0,4,0,2,0,22.2,0.0,0.08,2.3,30,13.3,20.0,20.0
3710,2026-01-29,2026-07-30,212,22,12,4,0,2,4,0,0.0,18.2,0.06,2.9,32,18.8,18.8,12.5
3711,2026-01-29,2026-07-30,296,50,30,10,8,2,0,0,16.0,20.0,-0.04,0.0,62,19.4,12.9,16.1
3712,2026-01-29,2026-07-30,200,28,20,2,2,4,0,0,7.1,7.1,0.01,0.0,34,11.8,17.6,11.8
3713,2026-01-29,2026-07-30,218,44,28,2,10,2,2,0,22.7,4.5,0.06,2.8,40,5.0,10.0,10.0
3714,2026-01-29,2026-07-30,200,16,12,0,4,0,0,0,25.0,0.0,-0.07,0.0,24,8.3,16.7,16.7
3715,2026-01-29,2026-07-30,178,16,10,2,2,0,2,0,12.5,12.5,-0.01,0.0,34,41.2,5.9,23.5
3716,2026-01-29,2026-07-30,240,50,30,0,12,6,2,0,24.0,0.0,0.03,0.0,52,19.2,15.4,7.7
3717,2026-01-29,2026-07-30,204,32,20,4,2,6,0,0,6.2,12.5,-0.09,0.0,34,35.3,5.9,0.0
