toban,stint,branch,firstDate,lastDate,nNear,nFar,winsNear,winsFar,top3Near,top3Far,eligible,winDiff,winDiffCourseAdj,top3Diff,top3DiffCourseAdj,meanFinishDiff,meanFinishDiffCourseAdj
3398,0,埼玉,2016-11-03,2020-06-25,129,298,6,10,42,87,1,0.012955,0.023848,0.033635,0.046402,-0.110530,-0.163485
3400,0,愛知,2016-11-08,2024-08-15,97,263,6,18,28,98,1,-0.006585,-0.011067,-0.083964,-0.090458,0.325507,0.350825
3401,0,香川,2016-11-08,2026-08-11,160,1869,24,291,81,943,1,-0.005698,0.002316,0.001702,0.016420,0.138620,0.074289
3404,0,東京,2016-11-01,2018-08-11,56,229,1,10,16,62,1,-0.025811,-0.043886,0.014972,-0.005963,0.045072,0.133605
3406,0,群馬,2016-11-01,2026-08-11,450,1552,71,271,241,879,1,-0.016836,0.002224,-0.030810,-0.010002,0.120126,0.030801
3407,0,東京,2016-11-08,2018-12-19,35,232,1,14,11,70,1,-0.031773,-0.041219,0.012562,0.000343,0.218473,0.273147
3408,0,東京,2016-11-01,2019-03-31,56,133,1,6,8,30,1,-0.027256,-0.025711,-0.082707,-0.078701,0.150376,0.130919
3409,0,福井,2016-11-01,2021-10-05,131,759,19,105,64,334,1,0.006698,0.000141,0.048497,0.047029,-0.153476,-0.141980
3411,0,広島,2016-11-01,2026-08-11,279,1108,13,65,64,340,1,-0.012069,-0.006347,-0.077469,-0.073946,0.205174,0.188395
3412,0,埼玉,2016-11-08,2026-08-09,606,1538,147,375,395,995,1,-0.001249,0.018232,0.004871,0.018845,0.000560,-0.065282
3414,0,群馬,2016-11-01,2025-11-10,478,1358,76,210,277,736,1,0.004357,0.008377,0.037524,0.045376,-0.080860,-0.109983
3415,0,大阪,2016-11-09,2026-08-02,417,1584,121,360,289,997,1,0.062895,0.042660,0.063626,0.036841,-0.327670,-0.218978
3417,0,東京,2016-11-03,2019-12-29,59,381,2,18,14,106,1,-0.013346,-0.026813,-0.040927,-0.054546,0.091819,0.149353
3419,0,群馬,2016-11-01,2026-07-27,324,996,21,64,111,350,1,0.000558,-0.011185,-0.008813,-0.021303,-0.002045,0.050751
3422,0,静岡,2016-11-01,2026-08-11,376,1469,113,376,255,903,1,0.044575,0.037720,0.063488,0.054997,-0.261462,-0.227023
3424,0,岡山,2016-11-01,2023-04-28,167,255,11,14,46,75,1,0.010966,0.007686,-0.018669,-0.020341,0.171680,0.180309
3425,0,東京,2016-11-07,2019-08-28,22,110,0,6,4,35,1,-0.054545,-0.026402,-0.136364,-0.141080,0.409091,0.399278
3427,0,山口,2016-11-03,2025-01-22,78,924,13,182,48,567,1,-0.030303,-0.040247,0.001748,-0.007894,0.039710,0.078772
3430,0,広島,2016-11-21,2026-08-08,437,1451,66,215,196,611,1,0.002856,0.002361,0.027424,0.026581,-0.102305,-0.099702
3432,0,大阪,2016-11-06,2026-07-09,422,1723,45,242,201,811,1,-0.033818,-0.031255,0.005613,0.007823,0.020301,0.011309
3433,0,埼玉,2016-11-01,2020-11-10,133,590,9,30,39,205,1,0.016822,0.005524,-0.054225,-0.070110,0.116006,0.184361
3434,0,福岡,2016-11-03,2026-08-08,243,1161,23,108,110,474,1,0.001627,0.010295,0.044406,0.057048,-0.056656,-0.107660
3435,0,岡山,2016-11-03,2026-08-11,368,1904,103,526,242,1329,1,0.003631,0.003236,-0.040396,-0.036139,0.062043,0.047971
3436,0,岡山,2016-11-15,2026-08-05,316,1541,56,334,172,962,1,-0.039527,-0.039726,-0.079966,-0.081671,0.255608,0.262430
3439,0,大阪,2016-11-03,2026-08-09,410,2071,82,488,242,1265,1,-0.035635,-0.030873,-0.020572,-0.019269,0.074755,0.066591
3441,0,群馬,2016-11-03,2026-08-11,490,1378,55,132,256,654,1,0.016454,0.008726,0.047848,0.038494,-0.139421,-0.101666
3442,0,香川,2016-11-03,2026-08-11,193,1815,27,238,113,992,1,0.008767,0.007132,0.038936,0.040245,-0.184950,-0.189245
3443,0,岡山,2016-11-03,2023-02-17,331,941,42,124,173,472,1,-0.004886,-0.006901,0.021065,0.019387,-0.077404,-0.071423
3444,0,福岡,2016-11-08,2026-04-24,161,1205,12,113,53,378,1,-0.019242,-0.018563,0.015500,0.016122,-0.006948,-0.009313
3445,0,埼玉,2016-11-01,2026-08-05,555,1387,92,211,322,812,1,0.013639,0.020742,-0.005256,-0.001928,0.008211,-0.010288
3446,0,広島,2016-11-07,2016-12-06,0,8,0,0,0,1,0,,,,,,
3448,0,群馬,2016-11-08,2026-05-24,455,1242,39,105,210,548,1,0.001173,-0.005968,0.020315,0.010501,-0.075371,-0.036513
3452,0,愛知,2016-11-03,2017-11-06,16,139,2,11,8,59,0,,,,,,
3454,0,岡山,2016-11-23,2026-08-04,284,1501,29,127,139,701,1,0.017502,0.017763,0.022415,0.019951,-0.089426,-0.082123
3455,0,愛知,2016-11-01,2026-08-08,216,1451,34,191,130,769,1,0.025774,0.015721,0.071873,0.064824,-0.184305,-0.152464
3456,0,徳島,2016-11-09,2021-06-22,42,649,3,47,16,197,1,-0.000991,0.007058,0.077408,0.079204,-0.158155,-0.167948
3458,0,岡山,2016-11-08,2026-08-10,392,1399,64,191,173,654,1,0.026739,0.033111,-0.026150,-0.021379,0.028676,0.005552
3459,0,佐賀,2016-11-03,2026-08-05,418,1006,28,65,170,307,1,0.002373,0.004404,0.101530,0.097764,-0.235415,-0.225568
3460,0,東京,2016-11-01,2020-06-07,42,467,4,39,13,161,1,0.011726,-0.007642,-0.035230,-0.060566,-0.120424,-0.013193
3461,0,静岡,2016-11-01,2026-08-08,308,1295,29,82,110,496,1,0.030835,0.024495,-0.025869,-0.026311,0.054721,0.061244
3462,0,岡山,2016-11-22,2025-08-26,236,1624,36,260,106,849,1,-0.007556,0.001308,-0.073631,-0.064595,0.278617,0.239885
3463,0,東京,2016-11-03,2026-08-11,363,1303,52,151,196,653,1,0.027364,0.031279,0.038794,0.041485,-0.092355,-0.105252
3465,0,東京,2016-11-03,2019-12-29,22,374,1,12,2,95,1,0.013369,0.005554,-0.163102,-0.176418,0.422460,0.476462
3467,0,東京,2016-11-01,2026-08-08,368,1190,34,89,164,458,1,0.017601,0.012056,0.060778,0.051055,-0.232495,-0.195582
3469,0,福井,2016-11-01,2021-03-25,93,370,11,28,34,119,1,0.042604,0.044250,0.043970,0.048763,-0.183784,-0.202647
3470,0,徳島,2016-11-01,2026-08-05,100,1086,16,186,48,566,1,-0.011271,-0.003371,-0.041179,-0.032363,0.117864,0.079163
3471,0,佐賀,2016-11-07,2026-08-04,444,996,35,67,155,369,1,0.011560,0.012184,-0.021383,-0.028024,0.016417,0.039844
3472,0,東京,2016-11-03,2018-03-26,21,82,1,1,4,9,1,0.035424,-0.008732,0.080720,0.039172,-0.367596,-0.184436
3473,0,福岡,2016-11-01,2026-08-10,272,1845,87,568,190,1264,1,0.011994,0.000346,0.013435,0.000125,0.001536,0.056673
3474,0,静岡,2016-11-01,2026-08-05,225,1362,23,139,112,690,1,0.000166,0.003484,-0.008830,-0.006316,0.033372,0.021465
3475,0,群馬,2016-11-01,2026-08-11,584,1413,120,309,343,867,1,-0.013204,0.003702,-0.026259,-0.009236,0.098200,0.024976
3476,0,徳島,2016-11-08,2018-12-22,14,295,1,14,4,70,0,,,,,,
3477,0,徳島,2016-11-09,2026-08-10,180,1411,15,76,75,507,1,0.029471,0.013491,0.057347,0.051011,-0.243964,-0.209808
3478,0,香川,2016-11-01,2026-08-09,121,1440,16,179,59,662,1,0.007926,0.009534,0.027881,0.025363,-0.043779,-0.036091
3480,0,群馬,2016-11-08,2019-12-16,57,286,2,9,16,65,1,0.003619,-0.003080,0.053429,0.054259,-0.138817,-0.136421
3482,0,群馬,2016-11-01,2026-08-11,749,1253,105,107,377,537,1,0.054792,0.038086,0.074766,0.057380,-0.304018,-0.229998
3483,0,佐賀,2016-11-12,2020-10-22,121,436,7,25,39,139,1,0.000512,-0.004607,0.003507,-0.007083,-0.196812,-0.157018
3484,0,兵庫,2016-11-09,2026-08-11,342,1761,93,460,222,1141,1,0.010715,0.009730,0.001195,0.004444,0.052387,0.043218
3485,0,大阪,2016-11-03,2021-12-04,174,825,19,125,74,387,1,-0.042320,-0.052409,-0.043804,-0.065253,0.123197,0.203837
3486,0,福岡,2016-11-09,2023-12-01,63,455,6,44,17,181,1,-0.001465,0.010522,-0.127961,-0.100344,0.670818,0.562253
3488,0,東京,2016-11-03,2023-10-21,222,1028,24,152,107,501,1,-0.039752,-0.035317,-0.005372,-0.006712,0.149665,0.150409
3489,0,静岡,2016-11-01,2026-08-11,443,1904,102,434,293,1252,1,0.002307,0.002082,0.003837,0.002098,-0.041483,-0.036033
3491,0,福岡,2016-11-03,2023-12-20,236,857,11,52,69,252,1,-0.014067,-0.008339,-0.001676,0.000154,-0.008183,-0.018278
3492,0,香川,2016-11-09,2017-03-02,0,31,0,0,0,7,0,,,,,,
3493,0,大阪,2016-11-23,2018-12-13,23,311,0,18,6,85,1,-0.057878,-0.050015,-0.012442,-0.010977,0.163288,0.150219
3496,0,群馬,2016-11-06,2017-01-11,6,25,0,2,1,6,0,,,,,,
3497,0,埼玉,2016-11-03,2026-07-28,513,1467,102,290,289,755,1,0.001148,0.002979,0.048697,0.048452,-0.149308,-0.149934
3498,0,兵庫,2016-11-18,2021-12-02,120,544,6,51,32,172,1,-0.043750,-0.036100,-0.049510,-0.035834,0.267525,0.215585
3499,0,広島,2016-11-03,2026-08-08,458,1643,119,413,302,1006,1,0.008456,-0.000248,0.047094,0.036913,-0.117420,-0.075216
3501,0,長崎,2016-11-08,2025-01-24,545,1004,55,140,231,435,1,-0.038525,-0.035294,-0.009414,-0.008477,0.056343,0.051041
3502,0,静岡,2016-11-03,2026-08-11,542,1784,98,400,298,1139,1,-0.043403,-0.037487,-0.088637,-0.083375,0.256762,0.234303
3503,0,埼玉,2016-11-09,2026-07-27,430,1141,32,59,161,367,1,0.022710,0.009043,0.052771,0.041133,-0.137660,-0.085731
3505,0,東京,2016-11-01,2026-08-10,284,1399,52,226,177,814,1,0.021555,0.027105,0.041395,0.045940,-0.060013,-0.081994
3506,0,佐賀,2016-11-01,2023-04-26,262,637,10,38,81,212,1,-0.021487,-0.012223,-0.023650,-0.014569,0.136847,0.097501
3507,0,大阪,2016-11-07,2026-08-02,321,1386,22,113,129,615,1,-0.012994,-0.014320,-0.041854,-0.046505,0.130410,0.146934
3508,0,佐賀,2016-11-08,2026-08-11,609,1143,64,133,296,507,1,-0.011270,-0.011708,0.042473,0.037059,-0.090704,-0.072797
3509,0,香川,2016-11-12,2026-08-05,140,1200,8,81,52,399,1,-0.010357,-0.018345,0.038929,0.037892,-0.034524,-0.026250
3514,0,福岡,2016-11-08,2026-08-11,286,1481,70,394,176,870,1,-0.021281,-0.025596,0.027944,0.018800,-0.083246,-0.048751
3516,0,広島,2016-11-03,2026-08-10,217,1444,28,140,106,583,1,0.032079,0.044159,0.084740,0.092831,-0.225739,-0.264636
3517,0,東京,2016-11-07,2026-08-10,263,1187,44,259,133,708,1,-0.050897,-0.041029,-0.090758,-0.082414,0.368725,0.333227
3518,0,静岡,2016-11-12,2026-08-05,322,989,32,130,145,489,1,-0.032067,-0.033015,-0.044128,-0.047352,0.140402,0.152099
3519,0,愛知,2016-11-05,2026-08-11,262,1306,26,105,122,549,1,0.018838,0.011547,0.045281,0.038555,-0.174824,-0.144255
3521,0,福岡,2016-11-03,2020-06-21,61,474,1,14,17,136,1,-0.013142,0.003052,-0.008231,0.019516,-0.109670,-0.218713
3522,0,佐賀,2016-11-03,2022-12-19,424,667,113,131,269,376,1,0.070108,0.045800,0.070716,0.044112,-0.257705,-0.146009
3523,0,福岡,2016-11-01,2026-08-10,262,1082,40,140,133,516,1,0.023282,0.025095,0.030739,0.040200,-0.064900,-0.099690
3527,0,長崎,2016-11-06,2026-08-10,632,1456,86,240,341,823,1,-0.028759,-0.031923,-0.025690,-0.026449,0.074428,0.079543
3528,0,愛知,2016-11-01,2026-08-11,148,1106,10,70,45,369,1,0.004276,0.004658,-0.029581,-0.030335,0.178571,0.181151
3529,0,兵庫,2016-11-03,2020-02-09,173,525,44,145,111,374,1,-0.021855,-0.012118,-0.070762,-0.069186,0.175491,0.161387
3532,0,群馬,2016-11-07,2026-08-11,342,1477,81,403,221,1002,1,-0.036008,-0.020875,-0.032203,-0.020849,0.161844,0.111261
3533,0,埼玉,2016-11-03,2024-03-04,324,933,37,93,157,428,1,0.014519,0.007695,0.025833,0.021346,-0.103906,-0.084234
3534,0,東京,2016-11-05,2022-10-23,20,965,8,242,15,609,1,0.149223,0.126920,0.118912,0.078440,-0.364767,-0.202742
3535,0,兵庫,2016-11-08,2026-08-08,178,1254,18,132,56,424,1,-0.004140,-0.004987,-0.023511,-0.022714,0.148057,0.143685
3536,0,愛知,2016-11-03,2025-01-04,192,917,14,64,73,337,1,0.003124,-0.005808,0.012706,0.002399,-0.126823,-0.084183
3537,0,福岡,2016-11-06,2024-06-26,67,835,2,58,24,274,1,-0.039610,-0.030421,0.030065,0.036154,-0.027724,-0.053038
3538,0,群馬,2016-11-06,2026-08-09,516,1284,67,184,281,688,1,-0.013457,-0.010290,0.008748,0.018419,-0.017858,-0.054146
3539,0,山口,2016-11-01,2026-08-11,282,1207,22,112,92,435,1,-0.014778,-0.006099,-0.034157,-0.030271,0.144661,0.122464
3540,0,群馬,2016-11-08,2018-06-25,61,146,4,4,19,32,1,0.038177,0.002614,0.092297,0.067250,-0.345834,-0.231497
3541,0,香川,2016-11-03,2026-08-05,183,2039,44,525,118,1349,1,-0.017042,0.002161,-0.016790,0.001049,0.056403,-0.021636
3542,0,愛知,2016-11-25,2026-08-11,251,1190,23,95,97,425,1,0.011802,-0.002889,0.029311,0.013911,-0.091754,-0.026810
3543,0,香川,2016-11-03,2026-08-10,187,1668,40,337,104,964,1,0.011865,0.018296,-0.021788,-0.016278,0.018460,-0.006982
3544,0,静岡,2016-11-03,2026-08-08,295,1020,29,81,100,372,1,0.018893,0.022198,-0.025723,-0.019441,0.061250,0.037666
3546,0,埼玉,2016-11-03,2026-08-09,617,1348,82,173,290,681,1,0.004563,0.003456,-0.035177,-0.035643,0.112150,0.114860
3548,0,福井,2016-11-07,2026-08-03,324,1671,62,327,182,953,1,-0.004333,-0.003099,-0.008589,-0.011093,0.040168,0.048994
3549,0,滋賀,2016-11-03,2017-05-16,21,40,1,0,2,1,1,0.047619,0.049974,0.070238,0.050168,-0.379762,-0.318110
3550,0,愛知,2016-11-03,2026-08-11,371,1863,92,403,204,1022,1,0.031661,0.021669,0.001288,-0.005368,-0.083474,-0.050295
3551,0,福岡,2016-11-12,2026-08-02,198,887,25,79,90,335,1,0.037198,0.034148,0.076868,0.070164,-0.280750,-0.256796
3552,0,岡山,2016-11-26,2018-10-21,60,258,15,50,31,153,1,0.056202,0.045015,-0.076357,-0.094887,0.078295,0.155113
3553,0,香川,2016-11-03,2025-05-09,143,1282,13,103,56,557,1,0.010566,-0.004209,-0.042869,-0.059413,0.081641,0.150751
3554,0,愛知,2016-11-21,2026-08-11,264,1743,71,487,157,1121,1,-0.010464,-0.019172,-0.048447,-0.062080,0.054960,0.108607
3555,0,大阪,2016-11-03,2021-10-24,182,960,44,271,109,650,1,-0.040533,-0.029457,-0.078182,-0.068535,0.285646,0.241980
3556,0,大阪,2016-11-01,2026-07-27,395,1569,114,487,263,1115,1,-0.021781,-0.012015,-0.044821,-0.039535,0.055808,0.029488
3557,0,大阪,2016-11-03,2026-08-11,389,1756,117,473,268,1139,1,0.031409,0.031515,0.040313,0.035649,-0.198526,-0.181046
3558,0,岡山,2016-11-01,2026-08-02,353,1480,62,278,184,787,1,-0.012200,-0.008474,-0.010510,-0.011575,0.011100,0.010931
3559,0,山口,2016-11-03,2024-03-27,181,898,20,100,69,365,1,-0.000861,-0.003074,-0.025243,-0.021605,0.104037,0.088945
3560,0,群馬,2016-11-03,2022-12-12,325,432,26,36,111,143,1,-0.003333,-0.013073,0.010520,-0.005332,-0.002123,0.059576
3561,0,岡山,2016-11-07,2023-06-20,189,780,7,53,70,259,1,-0.030912,-0.029089,0.038319,0.034883,-0.038095,-0.027910
3562,0,広島,2016-11-03,2026-08-11,449,1967,86,486,231,1222,1,-0.055540,-0.055232,-0.106774,-0.104286,0.332163,0.325197
3563,0,静岡,2016-11-05,2026-08-11,454,1816,84,330,276,1050,1,0.003304,-0.006087,0.029736,0.014179,-0.117291,-0.056418
3564,0,福岡,2016-11-12,2026-08-05,141,1517,14,197,50,594,1,-0.030571,-0.030166,-0.036952,-0.031926,0.133475,0.114419
3565,0,東京,2016-11-08,2024-12-25,201,664,20,28,74,202,1,0.057334,0.048054,0.063942,0.050266,-0.297249,-0.241983
3566,0,福岡,2016-11-03,2026-08-11,300,1362,41,175,150,672,1,0.008179,0.008026,0.006608,0.008601,-0.026549,-0.033033
3567,0,山口,2016-11-01,2026-07-30,242,965,17,53,78,306,1,0.015326,0.021208,0.005216,0.002642,-0.045981,-0.041358
3568,0,香川,2016-11-03,2026-08-10,109,1799,22,380,54,934,1,-0.009394,0.011132,-0.023764,-0.004957,0.063496,-0.018611
3569,0,東京,2016-11-01,2026-08-10,193,1135,8,72,69,409,1,-0.021985,-0.033119,-0.002839,-0.013266,0.036543,0.082554
3571,0,長崎,2016-11-01,2024-01-10,275,715,21,42,92,220,1,0.017622,0.013463,0.026853,0.023795,-0.121678,-0.106453
3572,0,兵庫,2016-11-03,2026-08-10,262,1756,57,379,155,1072,1,0.001726,-0.005129,-0.018875,-0.027524,0.037103,0.072178
3573,0,広島,2016-11-03,2023-02-10,303,1100,92,346,220,786,1,-0.010915,-0.017506,0.011527,0.001427,-0.009934,0.029467
3574,0,福岡,2016-12-17,2026-08-10,498,932,116,211,294,526,1,0.006537,-0.002436,0.025984,0.014861,-0.090202,-0.045244
3575,0,埼玉,2016-11-09,2020-04-07,177,387,21,29,74,135,1,0.043709,0.021758,0.069242,0.056728,-0.276223,-0.218132
3576,0,福岡,2016-11-09,2026-08-10,283,1452,54,375,189,1032,1,-0.067452,-0.070010,-0.042899,-0.047226,0.237063,0.254908
3577,0,兵庫,2016-11-26,2026-08-11,341,1433,69,279,184,723,1,0.007650,0.008940,0.035054,0.036245,-0.132575,-0.138914
3578,0,香川,2016-11-03,2026-05-29,146,1601,20,142,75,704,1,0.048292,0.037048,0.073973,0.062430,-0.387249,-0.336963
3579,0,埼玉,2016-11-01,2026-07-10,460,1404,86,239,259,749,1,0.016729,0.026537,0.029568,0.038298,-0.075653,-0.113980
3580,0,滋賀,2016-11-03,2026-07-24,263,1571,29,195,132,758,1,-0.013859,-0.023877,0.019406,0.011351,-0.060060,-0.022118
3581,0,山口,2016-11-01,2026-08-11,239,1417,19,140,103,634,1,-0.019302,-0.011939,-0.016462,-0.014771,0.055282,0.044287
3582,0,滋賀,2016-11-06,2026-08-08,387,1774,101,515,229,1167,1,-0.029322,-0.018073,-0.066104,-0.055744,0.245411,0.200386
3583,0,埼玉,2016-11-01,2026-08-11,509,966,43,52,186,275,1,0.030649,0.018937,0.080743,0.075288,-0.223413,-0.194284
3584,0,広島,2016-11-03,2026-08-10,392,1747,53,238,202,889,1,-0.001029,-0.001152,0.006434,0.002962,-0.000263,0.013081
3585,0,岡山,2016-11-12,2020-06-03,104,542,3,32,35,205,1,-0.030194,-0.018351,-0.041690,-0.033355,0.186560,0.147796
3587,0,徳島,2016-11-03,2026-07-20,126,1310,16,120,56,514,1,0.035381,0.026618,0.052078,0.045636,-0.174579,-0.145418
3588,0,静岡,2016-11-12,2018-08-26,47,264,10,18,25,101,1,0.144584,0.115058,0.149339,0.119714,-0.724291,-0.596083
3589,0,埼玉,2016-11-05,2026-07-12,510,1288,86,241,270,667,1,-0.018484,-0.009474,0.011555,0.023212,0.023831,-0.022549
3590,0,東京,2016-11-03,2026-08-08,208,1581,67,435,133,993,1,0.046973,0.060663,0.011340,0.015661,-0.168145,-0.194357
3591,0,静岡,2016-11-03,2026-08-11,316,1024,24,100,124,380,1,-0.021707,-0.026886,0.021311,0.011146,0.016911,0.057182
3592,0,大阪,2016-11-03,2021-12-02,127,456,3,36,40,156,1,-0.055325,-0.057578,-0.027145,-0.021247,0.284052,0.268705
3593,0,長崎,2016-11-01,2024-03-21,374,896,28,59,141,374,1,0.009018,0.016212,-0.040405,-0.037133,0.040650,0.022685
3594,0,埼玉,2016-11-03,2023-11-29,318,546,19,17,101,140,1,0.028613,0.015093,0.061200,0.051859,-0.203124,-0.163887
3596,0,埼玉,2016-11-01,2026-08-05,604,951,70,60,261,371,1,0.052803,0.040266,0.042004,0.032401,-0.253738,-0.210272
3600,0,岡山,2016-11-07,2025-07-14,295,1286,23,125,117,488,1,-0.019235,-0.018523,0.017139,0.008912,-0.042428,-0.014890
3601,0,山口,2016-11-12,2019-06-24,74,269,6,13,26,78,1,0.032754,0.031007,0.061389,0.058072,-0.090274,-0.077321
3602,0,東京,2016-11-03,2026-08-10,275,1161,32,126,133,537,1,0.007837,0.007517,0.021104,0.016293,-0.048964,-0.032462
3604,0,福岡,2016-11-01,2026-08-05,293,1306,20,91,116,511,1,-0.001419,0.002788,0.004633,0.008925,0.025263,0.006585
3605,0,三重,2016-11-03,2026-08-09,441,1266,49,156,205,535,1,-0.012112,-0.014775,0.042262,0.038852,-0.050805,-0.034986
3606,0,滋賀,2016-11-09,2026-08-08,370,1498,92,379,229,973,1,-0.004355,-0.003463,-0.030614,-0.032709,0.059983,0.066550
3607,0,大阪,2016-11-01,2022-12-27,214,923,23,112,95,389,1,-0.013867,-0.015375,0.022473,0.017333,-0.017573,0.000722
3608,0,愛知,2016-11-01,2018-12-27,58,322,1,11,17,92,1,-0.016920,-0.026310,0.007389,-0.002129,-0.190940,-0.150354
3609,0,岡山,2016-11-03,2018-06-18,65,235,5,8,20,59,1,0.042881,0.056781,0.056628,0.061316,-0.267103,-0.295425
3611,0,徳島,2016-11-15,2026-08-11,194,1724,34,344,103,1059,1,-0.024278,-0.014079,-0.083341,-0.066693,0.211579,0.143561
3612,0,兵庫,2016-11-03,2026-08-11,405,1953,105,501,268,1264,1,0.002731,0.013231,0.014519,0.027526,0.004688,-0.050631
3613,0,東京,2016-11-03,2026-08-03,322,1518,87,424,223,1015,1,-0.009129,-0.001024,0.023904,0.032355,-0.076981,-0.113938
3614,0,広島,2016-11-07,2026-08-08,385,1517,34,152,151,621,1,-0.011886,-0.008637,-0.017153,-0.018580,0.041639,0.043658
3615,0,広島,2016-11-01,2026-08-08,426,1646,73,235,210,777,1,0.028591,0.025001,0.020904,0.018119,-0.116179,-0.103826
3616,0,福岡,2016-11-07,2026-08-10,202,1256,36,195,115,684,1,0.022963,0.015109,0.024721,0.012575,-0.134743,-0.083436
3617,0,佐賀,2016-11-07,2026-08-11,320,1139,37,124,102,365,1,0.006758,0.009379,-0.001707,-0.003793,0.068083,0.073900
3618,0,広島,2016-11-12,2026-08-11,413,1868,104,491,254,1196,1,-0.011032,-0.004640,-0.025245,-0.019595,0.148121,0.122796
3619,0,群馬,2016-11-01,2026-08-05,691,1424,95,189,369,734,1,0.004757,0.009755,0.018559,0.025229,-0.070832,-0.098613
3620,0,福井,2016-11-12,2026-08-10,294,1349,33,159,100,485,1,-0.005620,-0.007346,-0.019390,-0.019664,0.065844,0.068148
3621,0,愛知,2016-11-23,2026-06-22,255,1555,69,340,175,1051,1,0.051939,0.058466,0.010390,0.016508,-0.116386,-0.143490
3622,0,群馬,2016-11-03,2022-04-09,212,849,55,188,123,466,1,0.037997,0.038161,0.031308,0.028257,-0.168311,-0.157537
3623,0,佐賀,2016-11-09,2026-08-11,553,1525,191,491,390,1119,1,0.023422,0.014265,-0.028526,-0.032793,0.015406,0.038669
3624,0,静岡,2016-11-25,2024-05-16,322,949,32,89,97,324,1,0.005596,0.000286,-0.040170,-0.047473,0.141355,0.172060
3626,0,大阪,2016-11-18,2022-06-26,221,720,8,56,64,222,1,-0.041579,-0.040690,-0.018741,-0.015283,0.004695,-0.007333
3627,0,福岡,2016-11-03,2026-08-05,290,1266,44,199,139,590,1,-0.005464,-0.011045,0.013276,0.013534,-0.070556,-0.064889
3628,0,滋賀,2016-11-01,2018-12-21,54,149,3,4,10,35,1,0.028710,0.036492,-0.049714,-0.039609,0.204325,0.170369
3629,0,埼玉,2016-11-01,2026-05-18,653,1586,149,343,382,970,1,0.011910,0.029710,-0.026609,-0.005610,0.067027,-0.021742
3630,0,静岡,2016-11-08,2026-08-05,315,1036,20,72,99,375,1,-0.006006,-0.011152,-0.047683,-0.054241,0.171665,0.198479
3631,0,長崎,2016-11-08,2026-06-24,523,1128,57,139,244,532,1,-0.014240,-0.009835,-0.005092,-0.001554,0.018961,0.004420
3632,0,埼玉,2016-11-08,2017-10-22,35,67,1,3,9,9,1,-0.016205,-0.030904,0.122814,0.086393,-0.553945,-0.409512
3633,0,滋賀,2016-11-01,2019-12-20,40,122,1,5,6,22,1,-0.015984,-0.023707,-0.030328,-0.051452,0.103689,0.185216
3635,0,福井,2016-11-01,2026-08-10,324,1490,74,353,198,928,1,-0.008518,0.001467,-0.011708,-0.000369,0.132550,0.084712
3636,0,山口,2016-11-09,2020-02-15,46,414,3,22,17,121,1,0.012077,0.017052,0.077295,0.078048,-0.205314,-0.212794
3637,0,愛知,2016-11-06,2026-08-11,341,1337,37,127,143,539,1,0.013516,0.011124,0.016213,0.018165,-0.118436,-0.123414
3641,0,東京,2016-11-03,2026-08-06,498,1623,112,367,322,1022,1,-0.001225,0.003146,0.016888,0.023497,-0.037124,-0.063371
3642,0,静岡,2016-11-03,2026-08-08,302,1077,24,70,95,331,1,0.014475,0.007378,0.007234,0.001133,0.001968,0.029546
3643,0,岡山,2016-11-03,2026-08-03,342,1562,44,200,193,814,1,0.000614,-0.000642,0.043201,0.039913,-0.070235,-0.056179
3644,0,三重,2016-11-05,2022-07-16,199,724,22,55,68,279,1,0.034586,0.026919,-0.043651,-0.049083,0.024598,0.050257
3645,0,徳島,2016-11-03,2026-07-19,64,613,12,130,34,356,1,-0.024572,-0.007277,-0.049500,-0.024135,0.211613,0.110924
3647,0,埼玉,2016-11-05,2026-08-08,558,1065,48,69,225,364,1,0.021233,0.004247,0.061442,0.048678,-0.195184,-0.137348
3648,0,東京,2016-11-12,2018-12-24,29,258,2,11,6,56,1,0.026330,0.026082,-0.010158,0.003413,0.066426,0.017699
3650,0,佐賀,2016-11-12,2017-01-27,0,21,0,0,0,4,0,,,,,,
3652,0,群馬,2016-11-03,2026-08-09,528,997,55,64,189,270,1,0.039974,0.022414,0.087142,0.074664,-0.335997,-0.277894
3653,0,群馬,2016-11-03,2026-08-09,658,975,80,84,307,417,1,0.035427,0.023310,0.038873,0.031470,-0.170072,-0.136044
3654,0,福井,2016-11-01,2026-07-28,477,1461,135,385,309,927,1,0.019501,0.020983,0.013302,0.018910,-0.153935,-0.174039
3655,0,群馬,2016-11-07,2026-08-11,510,1453,90,220,299,801,1,0.025060,0.035042,0.035001,0.042658,-0.114392,-0.149956
3656,0,東京,2016-11-03,2026-07-25,229,1259,29,185,122,679,1,-0.020304,-0.007545,-0.006566,0.005707,0.081638,0.026535
3658,0,大阪,2016-11-03,2021-06-23,137,716,14,74,41,221,1,-0.001162,-0.007503,-0.009389,-0.011189,-0.011285,0.000733
3659,0,群馬,2016-11-03,2026-08-11,549,1166,89,222,330,711,1,-0.028282,-0.014022,-0.008684,0.002897,0.068737,0.017171
3660,0,香川,2016-11-05,2026-08-09,164,1442,4,83,57,429,1,-0.033169,-0.041050,0.050058,0.041777,-0.167992,-0.131818
3661,0,山口,2016-11-07,2026-08-11,271,1417,26,143,136,685,1,-0.004976,-0.005155,0.018429,0.012951,-0.042161,-0.023543
